subject_id,course_number,section,term_code,crn,title,description,path,original_name,is_file
APMA,1690,S01,2018-Fall,17019,"Computational Probability and Statistics","Examination of probability theory and mathematical statistics from the perspective of computing. Topics selected from random number generation, Monte Carlo methods, limit theorems, stochastic dependence, Bayesian networks, dimensionality reduction. Prerequistes: A calculus-based course in probability or statistics (e.g. APMA1650 or MATH1610) is required, and some programming experience is strongly recommended.
 

Prerequisite: MATH 0100, 0170, 0180, 0190, 0200, or 0350, or equivalent placement.",syllabi/jca6bHYn4LrCzWoKTyMTIPmFlZzokRmFt1goW5Hn.pdf,APMA1690_syllabus_2018.pdf,1
APMA,1710,S01,2018-Fall,17020,"Information Theory","Information theory is the study of the fundamental limits of information transmission and storage.  This course, intended primarily for advanced undergraduates and beginning graduate students, offers a broad introduction to information theory and its applications: Entropy and information,  lossless data compression, communication in the presence of noise, channel capacity, channel coding, source-channel separation, lossy data compression. Prerequisite: one course in probability.",syllabi/kJaYsdWpJVtzNdPR1kwIQ9rhWKup9199IirgpkTZ.pdf,Syllabus-APMA-1710-Fall-2018.pdf,1
APMA,2110,S01,2018-Fall,17021,"Real Analysis","Provides the basis of real analysis which is fundamental to many of the other courses in the program: metric spaces, measure theory, and the theory of integration and differentiation.",syllabi/ALkjmYtglKaBLbsZiuVOc8CqJZ0FQlL725pvflng.pdf,Syl.pdf,1
APMA,2550,S01,2018-Fall,17023,"Numerical Solution of Partial Differential Equations I","Finite difference methods for solving time-dependent initial value problems of partial differential equations. Fundamental concepts of consistency, accuracy, stability and convergence of finite difference methods will be covered. Associated well-posedness theory for linear time-dependent PDEs will also be covered. Some knowledge of computer programming expected.",https://canvas.brown.edu/courses/1073635,NULL,0
APMA,2570A,S01,2018-Fall,17024,"Numerical Solution of Partial Differential Equations III","We will cover spectral methods for partial differential equations. Algorithm formulation, analysis, and efficient implementation issues will be addressed. Prerequisite: APMA 2550 or equivalent knowledge in numerical methods.",syllabi/csQHHFhwVLkrutB7SmKcXZ6uciQser5Q6cu3ScF4.pdf,syllabus.pdf,1
APMA,2630,S01,2018-Fall,17025,"Theory of Probability","Part one of a two semester course that provides an introduction to probability theory based on measure theory. The first semester (APMA 2630) covers the following topics:  countable state Markov chains, review of real analysis and metric spaces, probability spaces, random variables and measurable functions, Borel-Cantelli lemmas, weak and strong laws of large numbers, conditional expectation and beginning of discrete time martingale theory.  Prerequisites—undergraduate probability and analysis, co-requisite—graduate real analysis.",syllabi/Oe4roDvI7FLGkT89DsxNnEvV3rxxhpaxOI6xNsuL.pdf,"New (2018) AM 2630-2640 syllabus V2.pdf",1
APMA,2670,S01,2018-Fall,17026,"Mathematical Statistics I","This course presents advanced statistical inference methods. Topics include: foundations of statistical inference and comparison of classical, Bayesian, and minimax approaches, point and set estimation, hypothesis testing, linear regression, linear classification and principal component analysis, MRF, consistency and asymptotic normality of Maximum Likelihood and estimators, statistical inference from noisy or degraded data, and computational methods (E-M Algorithm, Markov Chain Monte Carlo, Bootstrap). Prerequisite: APMA 2630 or equivalent.",syllabi/OrqepASrpkfE2e2cW59W8bggfYUCgCvHdOcIYFdN.pdf,"APMA2670-Syllabus -courses_Brown.pdf",1
APMA,0200,S01,2018-Fall,17027,"Introduction to Modelling","This course provides an introduction to the mathematical modeling of selected biological, chemical, engineering, and physical processes. The goal is to illustrate the typical way in which applied mathematicians approach practical applications, from understanding the underlying problem, creating a model, analyzing the model using mathematical techniques, and interpreting the findings in terms of the original problem. Single-variable calculus is the only requirement; all other techniques from differential equations, linear algebra, and numerical methods, to probability and statistics will be introduced in class. Prerequisites:  Math 0100 or equivalent.",syllabi/EdZpBWhatO2D9pNXvwzfxxRR7qPPC7RKmsCWFJCj.docx,"APMA 0200 Constantine Dafermos.docx",1
APMA,1080,S01,2018-Fall,17183,"Inference in Genomics and Molecular Biology","Massive quantities of fundamental biological and geological sequence data have emerged.  Goal of APMA1080 is to enable students to construct and apply probabilistic models to draw inferences from sequence data on problems novel to them.  Statistical topics:  Bayesian inferences; estimation; hypothesis testing and false discovery rates; statistical decision theory; change point algorithm; hidden Markov models; Kalman filters; and significances in high dimensions. Prerequisites:  One of following APMA1650, APMA1655, MATH1610, CSCI1450; and one of the following AMPA0160, CSCI0040, CSCI0150, CSCI0170, CSCI0190, CLPS0950, waver for students with substantial computing experience and their acceptance of responsibility for their own computing.

",syllabi/YKlaiA7r83qXEmW9VGUz8yWEEOayQt936TdbkjD6.docx,"APMA1080  Syllabus 2018 .docx",1
APMA,1930P,S01,2018-Fall,17345,"Mathematics and Climate","The study of Earth’s climate involves many scientific components; mathematical tools play an important role in relating these through quantitative models, computational experiments and data analysis. The course aims to introduce students in applied mathematics to several of the conceptual models, the underlying physical principles and some of the ways data is analyzed and incorporated. Students will develop individual projects later in the semester. Prerequisites: APMA 0360, or APMA 0340, or written permission; APMA 1650 is recommended.",syllabi/UWX7cToEA8ojtrrp6d0ghWfHbr6ddZThiWXy28Gs.pdf,"APMA 1930-Climate+Math-Syllabus-Fall_2018.pdf",1
ARCH,0270,S01,2018-Fall,17127,"Troy Rocks! Archaeology of an Epic","What do Brad Pitt, Julius Caesar, Dante, Alexander the Great, and countless sports teams have in common? The Trojan War! This course will explore the Trojan War not only through the archaeology, art, and mythology of the Greeks and Romans but also through the popular imaginings of cultures ever since, to figure out what "really" happened when Helen ran off and Achilles got angry and the Greeks came bearing gifts. Enrollment limited to 19 first year students.",syllabi/0qd6zJeqO7XyT6ACXILKK0oro7hVAw4TdlaOkL5Z.pdf,ARC0270_Syllabus.pdf,1
ARCH,1500,S01,2018-Fall,17128,"Classical Art from Ruins to RISD: Ancient Objects/Modern Issues","The RISD Museum's collection of Greek and Roman art will be studied first-hand and in light of recent scholarship in art history, archaeology, and museum studies. Through the lens of bodies in Classical art, the course will take a critical look at the materiality of art, particularly around issues of representation and display.  Students will explore original contexts for museum objects; issues of cultural property and museum ethics; visitors’ perception and experience of exhibitions; and notions of historical interpretation in museum display.",https://canvas.brown.edu/courses/1075912,NULL,0
ARCH,1900,S01,2018-Fall,17129,"The Archaeology of College Hill","A hands-on training class in archaeological field and laboratory techniques. Topics include the nature of field archaeology, excavation and survey methodologies, archaeological ethics, computer technologies (such as GIS), and site and artifact analysis and conservation.  Students will act as practicing archaeologists (i.e., actually dig and analyze the results!) through the investigation of local historical and archaeological sites in the College Hill area (e.g. the First Baptist Church of America and Brown University's Quiet Green).",syllabi/KMbp9EsnWCvqGuTvLINxbBhfkGp8TJzv8WuOQqJQ.pdf,ARCH1900_Syllabus_2018.pdf,1
ARCH,2020E,S01,2018-Fall,17131,"Economy and Trade in the Later Bronze Age Aegean and East Mediterranean","Beginning with an examination of the workings of the Mycenaean palace economy, including the evidence of Linear B documents, this seminar will then turn to a more inclusive consideration of trade and exchange involving Aegean states and their counterparts further east, and of the nature and extent of cultural interaction between them during the later Bronze Age (ca. 1600-1100 BC).",syllabi/mwyt9EzG4AywJ58Cw8sgbhYr2XRRvgU60m1jjAHa.doc,"ARCH2020E Fall 2018 Syllabus.doc",1
ARCH,2630,S01,2018-Fall,17204,"Global Romans and Indigenous Persistence","The military expansion of the Roman Republic has long been regarded as the starting point for profound cultural transformations around the West Mediterranean, as conquered indigenous societies were assumed to be "becoming Roman" as a result. In contrast with that traditional, profoundly hegemonic interpretation, this seminar will trace the longevity and influence of indigenous traditions -- particularly those of Gallia Narbonensis, the Hispaniae, Africa, and the major islands -- that began well before and extended far beyond the Roman conquests.",https://canvas.brown.edu/courses/1075918,NULL,0
ARCH,0295,S01,2018-Fall,17251,"Crafts and Production in the Ancient World: Making Material Culture","The manufacture of artifacts distinguishes us from all other species. However, archaeologists often struggle with interpreting material culture without understanding its origins and production. This course will examine how things are made, considering craftsmanship and agricultural production, from raw materials to finished objects: sculpture and mosaics, bricks and concrete, ceramic and glass, metallurgy, tanneries, oil, wine, and perfumes. Through case studies and hands-on activities, students will consider the importance of the technological processes that produce artifacts for archaeology’s investigation of our human past.",https://canvas.brown.edu/courses/1075909,NULL,0
